query_acc	query_name	query_len	subject_db	subject_acc	subject_name	subject_len	score	pct_identity	evalue	q_start	q_end	s_start	s_end
A0A8V0YNV3	A0A8V0YNV3_CHICK Collagen alpha-2(VI) chain	939	GlyColumba	A0A2I0MTP6	A0A2I0MTP6_COLLI Collagen alpha-1(XII) chain	2482	527.0	42.0	4.59e-55	256	505	2119	2396
A0A8V0YNV3	A0A8V0YNV3_CHICK Collagen alpha-2(VI) chain	939	GlyColumba	A0A2I0MKW7	A0A2I0MKW7_COLLI von Willebrand factor	2805	196.0	23.2	1.11e-16	531	939	1489	1861
A0A8V0YNV3	A0A8V0YNV3_CHICK Collagen alpha-2(VI) chain	939	GlyColumba	A0A2I0MGY6	A0A2I0MGY6_COLLI Ovocleidin-116	895	119.0	30.2	9.38e-08	274	488	583	803
A0A8V0YP97	A0A8V0YP97_CHICK Pro-cathepsin H	321	GlyColumba	A0A2I0MDM6	A0A2I0MDM6_COLLI Pro-cathepsin H	259	1220.0	89.7	6.88e-136	71	312	1	242
A0A8V0YP97	A0A8V0YP97_CHICK Pro-cathepsin H	321	GlyColumba	A0A2I0MFW0	A0A2I0MFW0_COLLI Cathepsin L	338	554.0	42.2	1.16e-58	4	305	8	315
A0A8V0YP97	A0A8V0YP97_CHICK Pro-cathepsin H	321	GlyColumba	A0A2I0LHM5	A0A2I0LHM5_COLLI Tubulointerstitial nephritis antigen-like 1	462	196.0	27.2	3.78e-17	59	311	144	437
A0A8V0YRZ5	A0A8V0YRZ5_CHICK Discoidin, CUB and LCCL domain containing 1	919	GlyColumba	A0A2I0MI18	A0A2I0MI18_COLLI Ovochymase 2	629	123.0	28.7	3.16e-08	300	403	317	420
A0A8V0YRZ5	A0A8V0YRZ5_CHICK Discoidin, CUB and LCCL domain containing 1	919	GlyColumba	A0A2I0MKA0	A0A2I0MKA0_COLLI Signal peptide, CUB domain, EGF-like 1	981	117.0	25.0	1.57e-07	293	416	799	925
A0A8V0YRZ5	A0A8V0YRZ5_CHICK Discoidin, CUB and LCCL domain containing 1	919	GlyColumba	A0A2I0LKB3	A0A2I0LKB3_COLLI Collagen, type II, alpha 1	775	96.0	29.0	4.27e-05	738	906	87	261
A0A8V0YRZ5	A0A8V0YRZ5_CHICK Discoidin, CUB and LCCL domain containing 1	919	GlyColumba	A0A2I0MTP6	A0A2I0MTP6_COLLI Collagen alpha-1(XII) chain	2482	95.0	28.8	5.57e-05	153	302	2216	2349
A0A8V0YRZ5	A0A8V0YRZ5_CHICK Discoidin, CUB and LCCL domain containing 1	919	GlyColumba	A0A2I0LVH6	A0A2I0LVH6_COLLI Suppressor of tumorigenicity 14 protein homolog	845	90.0	26.6	2.12e-04	289	388	209	313
A0A8V0YW06	A0A8V0YW06_CHICK Epithelial cell adhesion molecule	307	GlyColumba	A0A2I0LVJ4	A0A2I0LVJ4_COLLI Epithelial cell adhesion molecule	327	980.0	73.7	4.45e-108	57	307	78	327
A0A8V0YW06	A0A8V0YW06_CHICK Epithelial cell adhesion molecule	307	GlyColumba	A0A2I0MNY5	A0A2I0MNY5_COLLI SPARC related modular calcium binding 1	446	85.0	25.7	2.69e-04	12	117	33	131
A0A8V0YYS9	A0A8V0YYS9_CHICK procollagen-lysine 5-dioxygenase	756	GlyColumba	A0A2I0M302	A0A2I0M302_COLLI Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 (Fragment)	819	2422.0	57.9	6.76e-275	8	756	92	819
A0A8V0Z1G0	A0A8V0Z1G0_CHICK Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1	686	GlyColumba	A0A2I0M302	A0A2I0M302_COLLI Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 (Fragment)	819	3497.0	95.2	0.00e+00	15	686	148	819
A0A8V0Z3S9	A0A8V0Z3S9_CHICK Basement membrane-specific heparan sulfate proteoglycan core protein	4167	GlyColumba	A0A2I0M3B3	A0A2I0M3B3_COLLI Agrin	2090	823.0	31.5	9.68e-89	3452	4165	1411	2087
A0A8V0Z3S9	A0A8V0Z3S9_CHICK Basement membrane-specific heparan sulfate proteoglycan core protein	4167	GlyColumba	A0A2I0MCI7	A0A2I0MCI7_COLLI Laminin, gamma 1 (Formerly LAMB2) (Fragment)	1541	747.0	30.7	6.29e-80	718	1309	237	869
A0A8V0Z3S9	A0A8V0Z3S9_CHICK Basement membrane-specific heparan sulfate proteoglycan core protein	4167	GlyColumba	A0A2I0MC29	A0A2I0MC29_COLLI Laminin, gamma 2	1143	580.0	32.6	1.46e-60	767	1309	21	536
A0A8V0Z3S9	A0A8V0Z3S9_CHICK Basement membrane-specific heparan sulfate proteoglycan core protein	4167	GlyColumba	A0A2I0MJN3	A0A2I0MJN3_COLLI Neuronal cell adhesion molecule	1273	394.0	26.0	5.39e-39	2914	3452	46	614
A0A8V0Z3S9	A0A8V0Z3S9_CHICK Basement membrane-specific heparan sulfate proteoglycan core protein	4167	GlyColumba	A0A2I0LS76	A0A2I0LS76_COLLI Sortilin-related receptor	2109	363.0	37.7	2.12e-35	200	393	974	1169
A0A8V0Z5X2	A0A8V0Z5X2_CHICK Prosaposin	541	GlyColumba	A0A2I0MFB5	A0A2I0MFB5_COLLI Proactivator polypeptide, transcript variant X1	285	1199.0	89.9	3.16e-133	15	262	9	256
A0A8V0Z5X2	A0A8V0Z5X2_CHICK Prosaposin	541	GlyColumba	A0A2I0LZH8	A0A2I0LZH8_COLLI Acyloxyacyl hydrolase (Neutrophil)	582	105.0	23.8	2.27e-06	402	499	19	121
A0A8V0Z862	A0A8V0Z862_CHICK Neuroblastoma suppressor of tumorigenicity 1	294	GlyColumba	A0A2I0M2X5	A0A2I0M2X5_COLLI Neuroblastoma suppressor of tumorigenicity 1	152	700.0	73.7	1.25e-75	109	294	9	152
A0A8V0Z862	A0A8V0Z862_CHICK Neuroblastoma suppressor of tumorigenicity 1	294	GlyColumba	A0A2I0MHJ6	A0A2I0MHJ6_COLLI Mucin-5AC (Fragment)	736	81.0	27.3	7.49e-04	151	236	628	709
A0A8V0Z932	A0A8V0Z932_CHICK Vitellogenin 2	1864	GlyColumba	A0A2I0MDU8	A0A2I0MDU8_COLLI Vitellogenin-2-like	1192	5053.0	81.1	0.00e+00	11	1202	1	1189
A0A8V0Z932	A0A8V0Z932_CHICK Vitellogenin 2	1864	GlyColumba	A0A2I0ME42	A0A2I0ME42_COLLI Vitellogenin-2-like	1717	4424.0	47.0	0.00e+00	11	1862	1	1715
A0A8V0Z932	A0A8V0Z932_CHICK Vitellogenin 2	1864	GlyColumba	A0A2I0MDV9	A0A2I0MDV9_COLLI Vitellogenin-1	1406	2301.0	37.2	1.79e-260	11	1349	1	1324
A0A8V0Z932	A0A8V0Z932_CHICK Vitellogenin 2	1864	GlyColumba	A0A2I0MTT3	A0A2I0MTT3_COLLI Fibronectin type III domain containing 1	1661	159.0	27.2	4.28e-12	1099	1330	520	747
A0A8V0Z932	A0A8V0Z932_CHICK Vitellogenin 2	1864	GlyColumba	A0A2I0LZN5	A0A2I0LZN5_COLLI Neuron navigator 3	2365	147.0	26.7	1.06e-10	1097	1378	1124	1439
A0A8V0ZA93	A0A8V0ZA93_CHICK hyaluronoglucosaminidase	1359	GlyColumba	A0A2I0MHQ6	A0A2I0MHQ6_COLLI Mucin-2 (Fragment)	1484	89.0	26.5	4.09e-04	320	422	1311	1426
A0A8V0ZD93	A0A8V0ZD93_CHICK Beta-hexosaminidase	526	GlyColumba	A0A2I0M6V3	A0A2I0M6V3_COLLI Beta-hexosaminidase subunit alpha	468	2127.0	83.3	7.58e-241	56	526	3	468
A0A8V0ZHF5	A0A8V0ZHF5_CHICK Thrombospondin-1	1178	GlyColumba	A0A2I0MPF2	A0A2I0MPF2_COLLI Thrombospondin 1	997	5574.0	97.3	0.00e+00	182	1178	1	997
A0A8V0ZHF5	A0A8V0ZHF5_CHICK Thrombospondin-1	1178	GlyColumba	A0A2I0MGH1	A0A2I0MGH1_COLLI von Willebrand factor D and EGF domain-containing protein-like	1919	126.0	51.4	1.82e-08	559	595	1620	1656
A0A8V0ZHF5	A0A8V0ZHF5_CHICK Thrombospondin-1	1178	GlyColumba	A0A2I0MKA0	A0A2I0MKA0_COLLI Signal peptide, CUB domain, EGF-like 1	981	126.0	29.5	1.82e-08	556	690	31	144
A0A8V0ZHF5	A0A8V0ZHF5_CHICK Thrombospondin-1	1178	GlyColumba	A0A2I0LS76	A0A2I0LS76_COLLI Sortilin-related receptor	2109	122.0	22.4	5.28e-08	541	916	909	1298
A0A8V0ZHF5	A0A8V0ZHF5_CHICK Thrombospondin-1	1178	GlyColumba	A0A2I0MKZ6	A0A2I0MKZ6_COLLI Vitamin K-dependent protein S	619	118.0	26.0	1.54e-07	431	625	18	217
A0A8V0ZJ43	A0A8V0ZJ43_CHICK Laminin subunit beta-1	1776	GlyColumba	A0A2I0MCI7	A0A2I0MCI7_COLLI Laminin, gamma 1 (Formerly LAMB2) (Fragment)	1541	1558.0	27.7	2.44e-174	54	1734	1	1514
A0A8V0ZJ43	A0A8V0ZJ43_CHICK Laminin subunit beta-1	1776	GlyColumba	A0A2I0MC29	A0A2I0MC29_COLLI Laminin, gamma 2	1143	622.0	23.5	8.37e-66	335	1767	2	1121
A0A8V0ZJ43	A0A8V0ZJ43_CHICK Laminin subunit beta-1	1776	GlyColumba	A0A2I0M3B3	A0A2I0M3B3_COLLI Agrin	2090	311.0	27.1	9.67e-30	761	1156	609	1000
A0A8V0ZJ43	A0A8V0ZJ43_CHICK Laminin subunit beta-1	1776	GlyColumba	A0A2I0LWB2	A0A2I0LWB2_COLLI Tenascin C, transcript variant X3	1503	215.0	24.8	1.31e-18	720	1156	121	528
A0A8V0ZJ43	A0A8V0ZJ43_CHICK Laminin subunit beta-1	1776	GlyColumba	A0A2I0MGH1	A0A2I0MGH1_COLLI von Willebrand factor D and EGF domain-containing protein-like	1919	190.0	25.5	1.04e-15	811	1158	1552	1880
A0A8V0ZKI3	A0A8V0ZKI3_CHICK Laminin subunit alpha-5	3686	GlyColumba	A0A2I0MCI7	A0A2I0MCI7_COLLI Laminin, gamma 1 (Formerly LAMB2) (Fragment)	1541	1364.0	28.9	1.59e-151	1450	2663	237	1466
A0A8V0ZKI3	A0A8V0ZKI3_CHICK Laminin subunit alpha-5	3686	GlyColumba	A0A2I0MC29	A0A2I0MC29_COLLI Laminin, gamma 2	1143	765.0	24.6	4.55e-82	1490	2691	20	1125
A0A8V0ZKI3	A0A8V0ZKI3_CHICK Laminin subunit alpha-5	3686	GlyColumba	A0A2I0M3B3	A0A2I0M3B3_COLLI Agrin	2090	277.0	22.5	1.76e-25	296	857	347	1007
A0A8V0ZKI3	A0A8V0ZKI3_CHICK Laminin subunit alpha-5	3686	GlyColumba	A0A2I0LWB2	A0A2I0LWB2_COLLI Tenascin C, transcript variant X3	1503	233.0	24.7	2.22e-20	390	856	176	560
A0A8V0ZKI3	A0A8V0ZKI3_CHICK Laminin subunit alpha-5	3686	GlyColumba	A0A2I0MGH1	A0A2I0MGH1_COLLI von Willebrand factor D and EGF domain-containing protein-like	1919	208.0	28.6	1.76e-17	1878	2142	1638	1896
A0A8V0ZNE4	A0A8V0ZNE4_CHICK VWFD domain-containing protein	2139	GlyColumba	A0A2I0MHQ6	A0A2I0MHQ6_COLLI Mucin-2 (Fragment)	1484	3834.0	46.6	0.00e+00	72	1527	23	1478
A0A8V0ZNE4	A0A8V0ZNE4_CHICK VWFD domain-containing protein	2139	GlyColumba	A0A2I0MKW7	A0A2I0MKW7_COLLI von Willebrand factor	2805	2030.0	33.7	5.45e-229	83	1264	33	1234
A0A8V0ZNE4	A0A8V0ZNE4_CHICK VWFD domain-containing protein	2139	GlyColumba	A0A2I0MHJ6	A0A2I0MHJ6_COLLI Mucin-5AC (Fragment)	736	373.0	29.4	7.53e-37	897	1271	52	425
A0A8V0ZNE4	A0A8V0ZNE4_CHICK VWFD domain-containing protein	2139	GlyColumba	A0A2I0LHH6	A0A2I0LHH6_COLLI Putative LOC102096224	812	137.0	36.8	1.75e-09	1760	1883	51	177
A0A8V0ZNE4	A0A8V0ZNE4_CHICK VWFD domain-containing protein	2139	GlyColumba	A0A2I0MTT3	A0A2I0MTT3_COLLI Fibronectin type III domain containing 1	1661	114.0	31.8	8.12e-07	1771	1895	1222	1363
A0A8V0ZPT8	A0A8V0ZPT8_CHICK Thrombospondin type 1 domain containing 4	1041	GlyColumba	A0A2I0M6Z2	A0A2I0M6Z2_COLLI Thrombospondin, type I, domain containing 4	623	2885.0	88.9	0.00e+00	1	604	1	603
A0A8V0ZPT8	A0A8V0ZPT8_CHICK Thrombospondin type 1 domain containing 4	1041	GlyColumba	A0A2I0MPF2	A0A2I0MPF2_COLLI Thrombospondin 1	997	208.0	25.8	4.98e-18	623	975	153	484
A0A8V0ZPT8	A0A8V0ZPT8_CHICK Thrombospondin type 1 domain containing 4	1041	GlyColumba	A0A2I0LS76	A0A2I0LS76_COLLI Sortilin-related receptor	2109	94.0	22.1	8.24e-05	673	959	856	1153
A0A8V0ZPT8	A0A8V0ZPT8_CHICK Thrombospondin type 1 domain containing 4	1041	GlyColumba	A0A2I0M6R4	A0A2I0M6R4_COLLI Disintegrin and metalloproteinase domain-containing protein 10	785	93.0	27.0	1.08e-04	760	892	510	640
A0A8V0ZQ55	A0A8V0ZQ55_CHICK Immunoglobulin lambda-like polypeptide 1	257	GlyColumba	A0A2I0LIU4	A0A2I0LIU4_COLLI Ig-like domain-containing protein (Fragment)	480	155.0	35.0	1.72e-12	160	257	140	236
A0A8V0ZQ55	A0A8V0ZQ55_CHICK Immunoglobulin lambda-like polypeptide 1	257	GlyColumba	A0A2I0M5V4	A0A2I0M5V4_COLLI Tyrosine-protein phosphatase non-receptor type substrate 1	509	94.0	25.3	2.03e-05	157	244	253	341
A0A8V0ZSD7	A0A8V0ZSD7_CHICK Lysosomal acid phosphatase	421	GlyColumba	A0A2I0MNF7	A0A2I0MNF7_COLLI Lysosomal acid phosphatase	356	1557.0	87.9	7.56e-175	83	421	21	356
A0A8V0ZSD7	A0A8V0ZSD7_CHICK Lysosomal acid phosphatase	421	GlyColumba	A0A2I0MQQ3	A0A2I0MQQ3_COLLI acid phosphatase	421	975.0	46.5	2.32e-107	26	401	31	407
A0A8V0ZSD7	A0A8V0ZSD7_CHICK Lysosomal acid phosphatase	421	GlyColumba	A0A2I0MQP3	A0A2I0MQP3_COLLI acid phosphatase	374	870.0	47.5	3.47e-95	26	368	31	373
A0A8V0ZTX8	A0A8V0ZTX8_CHICK Ovostatin	1492	GlyColumba	A0A2I0LXV9	A0A2I0LXV9_COLLI Ovostatin	1448	6162.0	79.0	0.00e+00	35	1492	1	1448
A0A8V0ZTX8	A0A8V0ZTX8_CHICK Ovostatin	1492	GlyColumba	A0A2I0LXW7	A0A2I0LXW7_COLLI Ovostatin	1474	3819.0	51.5	0.00e+00	34	1487	19	1466
A0A8V0ZTX8	A0A8V0ZTX8_CHICK Ovostatin	1492	GlyColumba	A0A2I0MS36	A0A2I0MS36_COLLI Complement C4	1684	869.0	24.6	1.61e-94	40	1476	4	1506
A0A8V0ZTX8	A0A8V0ZTX8_CHICK Ovostatin	1492	GlyColumba	A0A2I0LIT5	A0A2I0LIT5_COLLI NTR domain-containing protein	858	471.0	28.1	2.27e-48	789	1357	81	628
A0A8V0ZTX8	A0A8V0ZTX8_CHICK Ovostatin	1492	GlyColumba	A0A2I0LG85	A0A2I0LG85_COLLI Alpha-2-macroglobulin-like protein 1 (Fragment)	101	118.0	28.6	1.95e-07	76	169	4	101
A0A8V0ZUC1	A0A8V0ZUC1_CHICK Golgi apparatus protein 1	1036	GlyColumba	A0A2I0M0D4	A0A2I0M0D4_COLLI Golgi apparatus protein 1 (Fragment)	1034	5454.0	99.3	0.00e+00	3	1036	1	1034
A0A8V0ZUZ0	A0A8V0ZUZ0_CHICK Suppressor of tumorigenicity 14 protein homolog	828	GlyColumba	A0A2I0LVH6	A0A2I0LVH6_COLLI Suppressor of tumorigenicity 14 protein homolog	845	3997.0	87.1	0.00e+00	1	828	19	845
A0A8V0ZUZ0	A0A8V0ZUZ0_CHICK Suppressor of tumorigenicity 14 protein homolog	828	GlyColumba	A0A2I0MI18	A0A2I0MI18_COLLI Ovochymase 2	629	413.0	35.9	6.70e-42	586	824	39	287
A0A8V0ZUZ0	A0A8V0ZUZ0_CHICK Suppressor of tumorigenicity 14 protein homolog	828	GlyColumba	A0A2I0M4F3	A0A2I0M4F3_COLLI Coagulation factor IX	463	396.0	30.5	6.28e-40	412	828	80	462
A0A8V0ZUZ0	A0A8V0ZUZ0_CHICK Suppressor of tumorigenicity 14 protein homolog	828	GlyColumba	A0A2I0LS76	A0A2I0LS76_COLLI Sortilin-related receptor	2109	360.0	43.1	9.38e-36	426	577	976	1131
A0A8V0ZUZ0	A0A8V0ZUZ0_CHICK Suppressor of tumorigenicity 14 protein homolog	828	GlyColumba	A0A2I0M2D5	A0A2I0M2D5_COLLI Haptoglobin	301	189.0	28.5	6.32e-16	587	824	61	296
A0A8V0ZV19	A0A8V0ZV19_CHICK Sulfatase 2	855	GlyColumba	A0A2I0M231	A0A2I0M231_COLLI Extracellular sulfatase	875	4416.0	95.4	0.00e+00	1	848	1	846
A0A8V0ZV19	A0A8V0ZV19_CHICK Sulfatase 2	855	GlyColumba	A0A2I0LZE9	A0A2I0LZE9_COLLI Arylsulfatase K	604	215.0	26.4	6.31e-19	71	390	136	458
A0A8V0ZV19	A0A8V0ZV19_CHICK Sulfatase 2	855	GlyColumba	A0A2I0M4N4	A0A2I0M4N4_COLLI Iduronate 2-sulfatase	519	156.0	22.2	4.38e-12	45	378	2	382
A0A8V0ZV19	A0A8V0ZV19_CHICK Sulfatase 2	855	GlyColumba	A0A2I0LJ62	A0A2I0LJ62_COLLI N-acetylgalactosamine-6-sulfatase	483	151.0	23.5	1.66e-11	71	396	22	343
A0A8V0ZV62	A0A8V0ZV62_CHICK Sortilin	782	GlyColumba	A0A2I0M028	A0A2I0M028_COLLI Sortilin 1 (Fragment)	374	1564.0	91.7	2.17e-175	157	471	1	315
A0A8V0ZV62	A0A8V0ZV62_CHICK Sortilin	782	GlyColumba	A0A2I0LS76	A0A2I0LS76_COLLI Sortilin-related receptor	2109	663.0	30.3	6.49e-71	67	687	5	645
A0A8V0ZXD6	A0A8V0ZXD6_CHICK Glypican-1	507	GlyColumba	A0A2I0LVZ8	A0A2I0LVZ8_COLLI Glypican-1	481	2348.0	92.7	1.73e-266	27	507	1	481
A0A8V0ZZC5	A0A8V0ZZC5_CHICK Uncharacterized protein	1318	GlyColumba	A0A2I0MHJ6	A0A2I0MHJ6_COLLI Mucin-5AC (Fragment)	736	624.0	32.8	3.64e-66	943	1298	329	712
A0A8V0ZZC5	A0A8V0ZZC5_CHICK Uncharacterized protein	1318	GlyColumba	A0A2I0MHQ6	A0A2I0MHQ6_COLLI Mucin-2 (Fragment)	1484	401.0	34.2	2.63e-40	216	503	1198	1484
A0A8V0ZZC5	A0A8V0ZZC5_CHICK Uncharacterized protein	1318	GlyColumba	A0A2I0MKW7	A0A2I0MKW7_COLLI von Willebrand factor	2805	307.0	24.8	2.09e-29	1010	1295	2509	2798
A0A8V0ZZC5	A0A8V0ZZC5_CHICK Uncharacterized protein	1318	GlyColumba	A0A2I0MFX8	A0A2I0MFX8_COLLI KIAA2026 ortholog	2021	180.0	20.6	1.11e-14	18	890	1107	2021
A0A8V0ZZC5	A0A8V0ZZC5_CHICK Uncharacterized protein	1318	GlyColumba	A0A2I0LHH6	A0A2I0LHH6_COLLI Putative LOC102096224	812	171.0	40.7	1.23e-13	162	271	61	167
A0A8V1A049	A0A8V1A049_CHICK Mucin-5AC	885	GlyColumba	A0A2I0MHJ6	A0A2I0MHJ6_COLLI Mucin-5AC (Fragment)	736	3401.0	78.3	0.00e+00	145	885	1	727
A0A8V1A049	A0A8V1A049_CHICK Mucin-5AC	885	GlyColumba	A0A2I0MKW7	A0A2I0MKW7_COLLI von Willebrand factor	2805	641.0	23.4	2.61e-68	135	870	1868	2803
A0A8V1A049	A0A8V1A049_CHICK Mucin-5AC	885	GlyColumba	A0A2I0MHQ6	A0A2I0MHQ6_COLLI Mucin-2 (Fragment)	1484	356.0	24.7	2.92e-35	64	632	717	1287
A0A8V1A049	A0A8V1A049_CHICK Mucin-5AC	885	GlyColumba	A0A2I0LWB2	A0A2I0LWB2_COLLI Tenascin C, transcript variant X3	1503	123.0	24.5	3.04e-08	432	706	207	489
A0A8V1A049	A0A8V1A049_CHICK Mucin-5AC	885	GlyColumba	A0A2I0LS76	A0A2I0LS76_COLLI Sortilin-related receptor	2109	100.0	23.2	1.41e-05	463	872	905	1279
A0A8V1A2G9	A0A8V1A2G9_CHICK Disintegrin and metalloproteinase domain-containing protein 10	758	GlyColumba	A0A2I0M6R4	A0A2I0M6R4_COLLI Disintegrin and metalloproteinase domain-containing protein 10	785	3852.0	95.5	0.00e+00	19	747	55	783
A0A8V1A2G9	A0A8V1A2G9_CHICK Disintegrin and metalloproteinase domain-containing protein 10	758	GlyColumba	A0A2I0MR14	A0A2I0MR14_COLLI Integrin beta (Fragment)	799	95.0	27.4	4.59e-05	455	598	472	634
A0A8V1A2G9	A0A8V1A2G9_CHICK Disintegrin and metalloproteinase domain-containing protein 10	758	GlyColumba	A0A2I0LWB2	A0A2I0LWB2_COLLI Tenascin C, transcript variant X3	1503	91.0	26.0	1.34e-04	450	581	287	435
A0A8V1A2G9	A0A8V1A2G9_CHICK Disintegrin and metalloproteinase domain-containing protein 10	758	GlyColumba	A0A2I0MKA0	A0A2I0MKA0_COLLI Signal peptide, CUB domain, EGF-like 1	981	87.0	21.2	3.89e-04	459	646	221	431
A0A8V1A2G9	A0A8V1A2G9_CHICK Disintegrin and metalloproteinase domain-containing protein 10	758	GlyColumba	A0A2I0M3B3	A0A2I0M3B3_COLLI Agrin	2090	86.0	22.0	5.08e-04	458	605	432	579
A0A8V1A3E3	A0A8V1A3E3_CHICK C3 and PZP like alpha-2-macroglobulin domain containing 8	1840	GlyColumba	A0A2I0LXW7	A0A2I0LXW7_COLLI Ovostatin	1474	1322.0	26.2	5.87e-147	107	1670	130	1468
A0A8V1A3E3	A0A8V1A3E3_CHICK C3 and PZP like alpha-2-macroglobulin domain containing 8	1840	GlyColumba	A0A2I0LXV9	A0A2I0LXV9_COLLI Ovostatin	1448	1307.0	27.6	3.22e-145	107	1650	111	1430
A0A8V1A3E3	A0A8V1A3E3_CHICK C3 and PZP like alpha-2-macroglobulin domain containing 8	1840	GlyColumba	A0A2I0MS36	A0A2I0MS36_COLLI Complement C4	1684	882.0	23.0	6.16e-96	8	1681	11	1535
A0A8V1A3E3	A0A8V1A3E3_CHICK C3 and PZP like alpha-2-macroglobulin domain containing 8	1840	GlyColumba	A0A2I0LIT5	A0A2I0LIT5_COLLI NTR domain-containing protein	858	449.0	25.4	9.97e-46	755	1565	75	688
A0A8V1A3E3	A0A8V1A3E3_CHICK C3 and PZP like alpha-2-macroglobulin domain containing 8	1840	GlyColumba	A0A2I0MA33	A0A2I0MA33_COLLI Follistatin-like 4, transcript variant X2	841	126.0	45.8	2.84e-08	1710	1757	87	134
A0A8V1A464	A0A8V1A464_CHICK Sortilin-related receptor	2143	GlyColumba	A0A2I0LS76	A0A2I0LS76_COLLI Sortilin-related receptor	2109	10554.0	90.9	0.00e+00	35	2143	1	2109
A0A8V1A464	A0A8V1A464_CHICK Sortilin-related receptor	2143	GlyColumba	A0A2I0LVH6	A0A2I0LVH6_COLLI Suppressor of tumorigenicity 14 protein homolog	845	344.0	42.8	1.74e-33	1010	1164	444	594
A0A8V1A464	A0A8V1A464_CHICK Sortilin-related receptor	2143	GlyColumba	A0A2I0LWB2	A0A2I0LWB2_COLLI Tenascin C, transcript variant X3	1503	300.0	23.0	2.20e-28	951	1965	176	1026
A0A8V1A464	A0A8V1A464_CHICK Sortilin-related receptor	2143	GlyColumba	A0A2I0M028	A0A2I0M028_COLLI Sortilin 1 (Fragment)	374	273.0	28.2	2.97e-25	132	472	7	322
A0A8V1A464	A0A8V1A464_CHICK Sortilin-related receptor	2143	GlyColumba	A0A2I0MC72	A0A2I0MC72_COLLI Receptor-type tyrosine-protein phosphatase F	1901	173.0	21.3	1.17e-13	1497	2029	425	988
A0A8V1A8Y2	A0A8V1A8Y2_CHICK Ectonucleoside triphosphate diphosphohydrolase 8	511	GlyColumba	A0A2I0LMD1	A0A2I0LMD1_COLLI Ectonucleoside triphosphate diphosphohydrolase 8	493	2154.0	80.9	5.45e-244	19	511	1	493
A0A8V1A8Z2	A0A8V1A8Z2_CHICK Torsin-1A	365	GlyColumba	A0A2I0M3T2	A0A2I0M3T2_COLLI Torsin-1A	296	1352.0	89.1	3.87e-151	81	364	12	295
A0A8V1A8Z2	A0A8V1A8Z2_CHICK Torsin-1A	365	GlyColumba	A0A2I0M3R8	A0A2I0M3R8_COLLI Torsin family 1, member B (Torsin B)	290	1058.0	69.7	4.77e-117	92	365	8	281
A0A8V1A8Z2	A0A8V1A8Z2_CHICK Torsin-1A	365	GlyColumba	A0A2I0LHZ2	A0A2I0LHZ2_COLLI Torsin-2A	281	722.0	50.0	4.37e-78	94	363	12	281
A0A8V1AC68	A0A8V1AC68_CHICK Torsin	315	GlyColumba	A0A2I0LHZ2	A0A2I0LHZ2_COLLI Torsin-2A	281	1269.0	86.4	1.41e-141	44	315	10	281
A0A8V1AC68	A0A8V1AC68_CHICK Torsin	315	GlyColumba	A0A2I0M3R8	A0A2I0M3R8_COLLI Torsin family 1, member B (Torsin B)	290	701.0	49.1	1.03e-75	41	311	5	275
A0A8V1AC68	A0A8V1AC68_CHICK Torsin	315	GlyColumba	A0A2I0M3T2	A0A2I0M3T2_COLLI Torsin-1A	296	686.0	47.0	5.63e-74	46	315	25	294
A0A8V1ACV3	A0A8V1ACV3_CHICK Vitronectin	438	GlyColumba	A0A2I0LLF2	A0A2I0LLF2_COLLI Vitronectin	371	1392.0	75.7	1.07e-155	1	344	1	336
A0A8V1AK78	A0A8V1AK78_CHICK Carboxypeptidase D	1360	GlyColumba	A0A2I0LND8	A0A2I0LND8_COLLI Carboxypeptidase D	952	4657.0	91.1	0.00e+00	409	1360	1	952
A0A8V1AK78	A0A8V1AK78_CHICK Carboxypeptidase D	1360	GlyColumba	A0A2I0MN05	A0A2I0MN05_COLLI Carboxypeptidase Z	649	878.0	45.4	1.32e-95	462	855	165	583
A0A8V1AK78	A0A8V1AK78_CHICK Carboxypeptidase D	1360	GlyColumba	A0A2I0LW90	A0A2I0LW90_COLLI Carboxypeptidase E	364	801.0	49.3	1.12e-86	543	861	1	348
A0A8V1ALI6	A0A8V1ALI6_CHICK Lysosomal alpha-glucosidase	883	GlyColumba	A0A2I0M0W8	A0A2I0M0W8_COLLI Lysosomal alpha-glucosidase, transcript variant X1	928	2484.0	51.7	5.11e-282	1	882	44	927
E1C4I5	E1C4I5_CHICK Sulfotransferase	320	GlyColumba	A0A2I0MM37	A0A2I0MM37_COLLI Sulfotransferase	320	1635.0	95.0	5.18e-184	1	320	1	320
P01012	OVAL_CHICK Ovalbumin	386	GlyColumba	A0A2I0MWA2	A0A2I0MWA2_COLLI Ovalbumin-like	386	1357.0	67.1	1.08e-151	1	386	1	386
P01012	OVAL_CHICK Ovalbumin	386	GlyColumba	A0A2I0MW20	A0A2I0MW20_COLLI Ovalbumin-related protein X	388	1251.0	61.9	2.11e-139	1	386	1	388
P01012	OVAL_CHICK Ovalbumin	386	GlyColumba	A0A1R7T3L5	A0A1R7T3L5_COLLI Ovalbumin-related protein Y	388	1208.0	58.2	2.04e-134	1	386	1	388
